user_id,session_id,unit_id,unit_text,human_label,llm_predicted,llm_accepted_final,human_llm_agree,human_final_agree,llm_mode,llm_model
user_bf150bc7,b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,EVALUATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_bf150bc7,b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.",APPLICATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EXPLANATION,CODE,CODE,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,EXPLANATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,EXPLANATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,EXPLANATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",EXPLANATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,EXPLANATION,EXPLANATION,EXPLANATION,1,1,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.",EXPLANATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,EXPLANATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,EXPLANATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,EXPLANATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.",EXPLANATION,EXPLANATION,EXPLANATION,1,1,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.",EXPLANATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,EXPLANATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,EXPLANATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_c544b25e,28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.",EXPLANATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EXPLANATION,CODE,CODE,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,APPLICATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,APPLICATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,EVALUATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",EVALUATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,EVALUATION,EXPLANATION,EXPLANATION,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.",APPLICATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,EVALUATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,EVALUATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,EVALUATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.",EVALUATION,EXPLANATION,EXPLANATION,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.",EVALUATION,EVALUATION,EVALUATION,1,1,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,EVALUATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,EVALUATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_c6e6a1ac,eeaa6c37-e447-4b1d-97fe-4af1e90a1925,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.",EVALUATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_c9a3ff6f,a8e9236a-4e78-48a4-8fc6-c9fcbbc722da,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EVALUATION,EXPLANATION,RESPONSIBILITY,0,0,prompt1,gpt-4o-mini-2024-07-18
user_c9a3ff6f,a8e9236a-4e78-48a4-8fc6-c9fcbbc722da,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,APPLICATION,EVALUATION,,0,0,prompt1,qwen-plus
user_c9a3ff6f,a8e9236a-4e78-48a4-8fc6-c9fcbbc722da,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,EVALUATION,RESPONSIBILITY,,0,0,prompt1,qwen-plus
user_c9a3ff6f,a8e9236a-4e78-48a4-8fc6-c9fcbbc722da,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,APPLICATION,APPLICATION,,1,0,prompt1,qwen-plus
user_c9a3ff6f,a8e9236a-4e78-48a4-8fc6-c9fcbbc722da,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",EVALUATION,IMPLICATION,,0,0,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",APPLICATION,CODE,CODE,0,0,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",APPLICATION,CODE,,0,0,prompt2,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,APPLICATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,APPLICATION,IMPLICATION,,0,0,prompt2,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,APPLICATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,APPLICATION,RESPONSIBILITY,,0,0,prompt2,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,APPLICATION,APPLICATION,APPLICATION,1,1,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,APPLICATION,APPLICATION,,1,0,prompt2,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",APPLICATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",APPLICATION,IMPLICATION,,0,0,prompt2,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,EVALUATION,EXPLANATION,EXPLANATION,0,0,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.",IMPLICATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,APPLICATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,APPLICATION,APPLICATION,APPLICATION,1,1,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,APPLICATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.",EVALUATION,EXPLANATION,EXPLANATION,0,0,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.",EVALUATION,EVALUATION,EVALUATION,1,1,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,EVALUATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,APPLICATION,APPLICATION,APPLICATION,1,1,prompt1,qwen-plus
user_d2033a24,d410c4b2-abee-4160-8269-1cfaa8679b2a,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.",APPLICATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_d62f8a24,5819505a-95b7-41f3-a930-95b9608e69af,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EVALUATION,EXPLANATION,,0,0,prompt1,qwen-plus
user_d62f8a24,5819505a-95b7-41f3-a930-95b9608e69af,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EVALUATION,CODE,CODE,0,0,prompt2,gpt-4o-mini-2024-07-18
